#Regal; Pietro; Pozycja; nazwa; producent; kod, ilosc w jednej paczce - potrzebne zeby sumowac do listy towarów z całego magazynu
#trololo 3:44
1;0;C16;Drzwi;DrzwiCORP;DC;5;
1;0;C17;Drzwi;DrzwiCORP;DC;5;
1;0;C18;Drzwi;DrzwiCORP;DC;5;
1;0;C19;Drzwi;DrzwiCORP;DC;5;
1;0;C20;Drzwi;DrzwiCORP;DC;5;
1;0;C21;Drzwi;DrzwiCORP;DC;5;
1;0;C22;Drzwi;DrzwiCORP;DC;5;
1;0;C23;Drzwi;DrzwiCORP;DC;5;
1;0;C24;Drzwi;DrzwiCORP;DC;5;
1;0;C25;Drzwi;DrzwiCORP;DC;5;
1;0;C26;Drzwi;DrzwiCORP;DC;5;
1;0;C27;Drzwi;DrzwiCORP;DC;5;
1;0;C28;Drzwi;DrzwiCORP;DC;5;
1;0;C29;Drzwi;DrzwiCORP;DC;5;
1;0;C30;Drzwi;DrzwiCORP;DC;5;
1;0;C31;Drzwi;DrzwiCORP;DC;5;
1;0;C32;Drzwi;DrzwiCORP;DC;5;
1;0;C33;Drzwi;DrzwiCORP;DC;5;
1;0;C34;Drzwi;DrzwiCORP;DC;5;
1;0;C35;Drzwi;DrzwiCORP;DC;5;
1;0;C36;Drzwi;DrzwiCORP;DC;5;
1;0;C37;Drzwi;DrzwiCORP;DC;5;
1;0;C38;Drzwi;DrzwiCORP;DC;5;
1;0;D1;Drzwi;DrzwiCorp;DC;5;
1;0;D2;Drzwi;DrzwiCorp;DC;5;
1;0;D3;Drzwi;DrzwiCorp;DC;5;
1;0;D4;Drzwi;DrzwiCorp;DC;5;
1;0;D5;Drzwi;DrzwiCorp;DC;5;
1;0;D6;Drzwi;DrzwiCorp;DC;5;
1;0;D7;Drzwi;DrzwiCorp;DC;5;
1;0;D8;Drzwi;DrzwiCorp;DC;5;
1;0;D9;Drzwi;DrzwiCorp;DC;5;
1;0;D10;Drzwi;DrzwiCorp;DC;5;
1;0;D11;Drzwi;DrzwiCorp;DC;5;
1;0;D12;Drzwi;DrzwiCorp;DC;5;
1;0;D13;Drzwi;DrzwiCorp;DC;5;
1;0;D14;Drzwi;DrzwiCorp;DC;5;
1;0;D15;Drzwi;DrzwiCorp;DC;5;
1;0;D16;Drzwi;DrzwiCorp;DC;5;
1;0;D17;Drzwi;DrzwiCorp;DC;5;
1;0;D18;Drzwi;DrzwiCorp;DC;5;
1;0;D19;Drzwi;DrzwiCorp;DC;5;
1;0;D20;Drzwi;DrzwiCorp;DC;5;
1;0;D21;Drzwi;DrzwiCorp;DC;5;
1;0;D22;Drzwi;DrzwiCorp;DC;5;
1;0;D23;Drzwi;DrzwiCorp;DC;5;
1;0;D24;Drzwi;DrzwiCorp;DC;5;
1;0;D25;Drzwi;DrzwiCorp;DC;5;
1;0;D26;Drzwi;DrzwiCorp;DC;5;
1;0;D27;Drzwi;DrzwiCorp;DC;5;
1;0;D28;Drzwi;DrzwiCorp;DC;5;
1;0;D29;Drzwi;DrzwiCorp;DC;5;
1;0;D30;Drzwi;DrzwiCorp;DC;5;
1;0;D31;Drzwi;DrzwiCorp;DC;5;
1;0;D32;Drzwi;DrzwiCorp;DC;5;
1;0;D33;Drzwi;DrzwiCorp;DC;5;
1;0;D34;Drzwi;DrzwiCorp;DC;5;
1;0;D35;Drzwi;DrzwiCorp;DC;5;
1;0;D36;Drzwi;DrzwiCorp;DC;5;
1;0;D37;Drzwi;DrzwiCorp;DC;5;
1;0;D38;Drzwi;DrzwiCorp;DC;5;
1;1;A1;Drzwi;DrzwiCORP;DC;5;
1;1;A2;Drzwi;DrzwiCORP;DC;5;
1;1;A3;Drzwi;DrzwiCORP;DC;5;
1;1;A4;Drzwi;DrzwiCORP;DC;5;
1;1;A5;Drzwi;DrzwiCORP;DC;5;
1;1;A6;Drzwi;DrzwiCORP;DC;5;
1;1;A7;Drzwi;DrzwiCORP;DC;5;
1;1;A8;Drzwi;DrzwiCORP;DC;5;
1;1;A9;Drzwi;DrzwiCORP;DC;5;
1;1;A10;Drzwi;DrzwiCORP;DC;5;
1;1;A11;Drzwi;DrzwiCORP;DC;5;
1;1;A12;Drzwi;DrzwiCORP;DC;5;
1;1;A13;Drzwi;DrzwiCORP;DC;5;
1;1;A14;Drzwi;DrzwiCORP;DC;5;
1;1;A15;Drzwi;DrzwiCORP;DC;5;
1;1;A16;Drzwi;DrzwiCORP;DC;5;
1;1;A17;Drzwi;DrzwiCORP;DC;5;
1;1;A18;Drzwi;DrzwiCORP;DC;5;
1;1;A19;Drzwi;DrzwiCORP;DC;5;
1;1;A20;Drzwi;DrzwiCORP;DC;5;
1;1;A21;Drzwi;DrzwiCORP;DC;5;
1;1;A22;Drzwi;DrzwiCORP;DC;5;
1;1;A23;Drzwi;DrzwiCORP;DC;5;
1;1;A24;Drzwi;DrzwiCORP;DC;5;
1;1;A25;Drzwi;DrzwiCORP;DC;5;
1;1;A26;Drzwi;DrzwiCORP;DC;5;
1;1;A27;Drzwi;DrzwiCORP;DC;5;
1;1;A28;Drzwi;DrzwiCORP;DC;5;
1;1;A29;Drzwi;DrzwiCORP;DC;5;
1;1;A30;Drzwi;DrzwiCORP;DC;5;
1;1;A31;Drzwi;DrzwiCORP;DC;5;
1;1;A32;Drzwi;DrzwiCORP;DC;5;
1;1;A33;Drzwi;DrzwiCORP;DC;5;
1;1;A34;Drzwi;DrzwiCORP;DC;5;
1;1;A35;Drzwi;DrzwiCORP;DC;5;
1;1;A36;Drzwi;DrzwiCORP;DC;5;
1;1;A37;Drzwi;DrzwiCORP;DC;5;
1;1;A38;Drzwi;DrzwiCORP;DC;5;
1;1;B1;Drzwi;DrzwiCORP;DC;5;
1;1;B2;Drzwi;DrzwiCORP;DC;5;
1;1;B3;Drzwi;DrzwiCORP;DC;5;
1;1;B4;Drzwi;DrzwiCORP;DC;5;
1;1;B5;Drzwi;DrzwiCORP;DC;5;
1;1;B6;Drzwi;DrzwiCORP;DC;5;
1;1;B7;Drzwi;DrzwiCORP;DC;5;
1;1;B8;Drzwi;DrzwiCORP;DC;5;
1;1;B9;Drzwi;DrzwiCORP;DC;5;
1;1;B10;Drzwi;DrzwiCORP;DC;5;
1;1;B11;Drzwi;DrzwiCORP;DC;5;
1;1;B12;Drzwi;DrzwiCORP;DC;5;
1;1;B13;Drzwi;DrzwiCORP;DC;5;
1;1;B14;Drzwi;DrzwiCORP;DC;5;
1;1;B15;Drzwi;DrzwiCORP;DC;5;
1;1;B16;Drzwi;DrzwiCORP;DC;5;
1;1;B17;Drzwi;DrzwiCORP;DC;5;
1;1;B18;Drzwi;DrzwiCORP;DC;5;
1;1;B19;Drzwi;DrzwiCORP;DC;5;
1;1;B20;Drzwi;DrzwiCORP;DC;5;
1;1;B21;Drzwi;DrzwiCORP;DC;5;
1;1;B22;Drzwi;DrzwiCORP;DC;5;
1;1;B23;Drzwi;DrzwiCORP;DC;5;
1;1;B24;Drzwi;DrzwiCORP;DC;5;
1;1;B25;Drzwi;DrzwiCORP;DC;5;
1;1;B26;Drzwi;DrzwiCORP;DC;5;
1;1;B27;Drzwi;DrzwiCORP;DC;5;
1;1;B28;Drzwi;DrzwiCORP;DC;5;
1;1;B29;Drzwi;DrzwiCORP;DC;5;
1;1;B30;Drzwi;DrzwiCORP;DC;5;
1;1;B31;Drzwi;DrzwiCORP;DC;5;
1;1;B32;Drzwi;DrzwiCORP;DC;5;
1;1;B33;Drzwi;DrzwiCORP;DC;5;
1;1;B34;Drzwi;DrzwiCORP;DC;5;
1;1;B35;Drzwi;DrzwiCORP;DC;5;
1;1;B36;Drzwi;DrzwiCORP;DC;5;
1;1;B37;Drzwi;DrzwiCORP;DC;5;
1;1;B38;Drzwi;DrzwiCORP;DC;5;
1;1;C1;Drzwi;DrzwiCORP;DC;5;
1;1;C2;Drzwi;DrzwiCORP;DC;5;
1;1;C3;Drzwi;DrzwiCORP;DC;5;
1;1;C4;Drzwi;DrzwiCORP;DC;5;
1;1;C5;Drzwi;DrzwiCORP;DC;5;
1;1;C6;Drzwi;DrzwiCORP;DC;5;
1;1;C7;Drzwi;DrzwiCORP;DC;5;
1;1;C8;Drzwi;DrzwiCORP;DC;5;
1;1;C9;Drzwi;DrzwiCORP;DC;5;
1;1;C10;Drzwi;DrzwiCORP;DC;5;
1;1;C11;Drzwi;DrzwiCORP;DC;5;
1;1;C12;Drzwi;DrzwiCORP;DC;5;
1;1;C13;Drzwi;DrzwiCORP;DC;5;
1;1;C14;Drzwi;DrzwiCORP;DC;5;
1;1;C15;Drzwi;DrzwiCORP;DC;5;
1;1;C16;Drzwi;DrzwiCORP;DC;5;
1;1;C17;Drzwi;DrzwiCORP;DC;5;
1;1;C18;Drzwi;DrzwiCORP;DC;5;
1;1;C19;Drzwi;DrzwiCORP;DC;5;
1;1;C20;Drzwi;DrzwiCORP;DC;5;
1;1;C21;Drzwi;DrzwiCORP;DC;5;
1;1;C22;Drzwi;DrzwiCORP;DC;5;
1;1;C23;Drzwi;DrzwiCORP;DC;5;
1;1;C24;Drzwi;DrzwiCORP;DC;5;
1;1;C25;Drzwi;DrzwiCORP;DC;5;
1;1;C26;Drzwi;DrzwiCORP;DC;5;
1;1;C27;Drzwi;DrzwiCORP;DC;5;
1;1;C28;Drzwi;DrzwiCORP;DC;5;
1;1;C29;Drzwi;DrzwiCORP;DC;5;
1;1;C30;Drzwi;DrzwiCORP;DC;5;
1;1;C31;Drzwi;DrzwiCORP;DC;5;
1;1;C32;Drzwi;DrzwiCORP;DC;5;
1;1;C33;Drzwi;DrzwiCORP;DC;5;
1;1;C34;Drzwi;DrzwiCORP;DC;5;
1;1;C35;Drzwi;DrzwiCORP;DC;5;
1;1;C36;Drzwi;DrzwiCORP;DC;5;
1;1;C37;Drzwi;DrzwiCORP;DC;5;
1;1;C38;Drzwi;DrzwiCORP;DC;5;
1;1;D1;Drzwi;DrzwiCorp;DC;5;
1;1;D2;Drzwi;DrzwiCorp;DC;5;
1;1;D3;Drzwi;DrzwiCorp;DC;5;
1;1;D4;Drzwi;DrzwiCorp;DC;5;
1;1;D5;Drzwi;DrzwiCorp;DC;5;
1;1;D6;Drzwi;DrzwiCorp;DC;5;
1;1;D7;Drzwi;DrzwiCorp;DC;5;
1;1;D8;Drzwi;DrzwiCorp;DC;5;
1;1;D9;Drzwi;DrzwiCorp;DC;5;
1;1;D10;Drzwi;DrzwiCorp;DC;5;
1;1;D11;Drzwi;DrzwiCorp;DC;5;
1;1;D12;Drzwi;DrzwiCorp;DC;5;
1;1;D13;Drzwi;DrzwiCorp;DC;5;
1;1;D14;Drzwi;DrzwiCorp;DC;5;
1;1;D15;Drzwi;DrzwiCorp;DC;5;
1;1;D16;Drzwi;DrzwiCorp;DC;5;
1;1;D17;Drzwi;DrzwiCorp;DC;5;
1;1;D18;Drzwi;DrzwiCorp;DC;5;
1;1;D19;Drzwi;DrzwiCorp;DC;5;
1;1;D20;Drzwi;DrzwiCorp;DC;5;
1;1;D21;Drzwi;DrzwiCorp;DC;5;
1;1;D22;Drzwi;DrzwiCorp;DC;5;
1;1;D23;Drzwi;DrzwiCorp;DC;5;
1;1;D24;Drzwi;DrzwiCorp;DC;5;
1;1;D25;Drzwi;DrzwiCorp;DC;5;
1;1;D26;Drzwi;DrzwiCorp;DC;5;
1;1;D27;Drzwi;DrzwiCorp;DC;5;
1;1;D28;Drzwi;DrzwiCorp;DC;5;
1;1;D29;Drzwi;DrzwiCorp;DC;5;
1;1;D30;Drzwi;DrzwiCorp;DC;5;
1;1;D31;Drzwi;DrzwiCorp;DC;5;
1;1;D32;Drzwi;DrzwiCorp;DC;5;
1;1;D33;Drzwi;DrzwiCorp;DC;5;
1;1;D34;Drzwi;DrzwiCorp;DC;5;
1;1;D35;Drzwi;DrzwiCorp;DC;5;
1;1;D36;Drzwi;DrzwiCorp;DC;5;
1;1;D37;Drzwi;DrzwiCorp;DC;5;
1;1;D38;Drzwi;DrzwiCorp;DC;5;
1;2;A1;Drzwi;DrzwiCORP;DC;5;
1;2;A2;Drzwi;DrzwiCORP;DC;5;
1;2;A3;Drzwi;DrzwiCORP;DC;5;
1;2;A4;Drzwi;DrzwiCORP;DC;5;
1;2;A5;Drzwi;DrzwiCORP;DC;5;
1;2;A6;Drzwi;DrzwiCORP;DC;5;
1;2;A7;Drzwi;DrzwiCORP;DC;5;
1;2;A8;Drzwi;DrzwiCORP;DC;5;
1;2;A9;Drzwi;DrzwiCORP;DC;5;
1;2;A10;Drzwi;DrzwiCORP;DC;5;
1;2;A11;Drzwi;DrzwiCORP;DC;5;
1;2;A12;Drzwi;DrzwiCORP;DC;5;
1;2;A13;Drzwi;DrzwiCORP;DC;5;
1;2;A14;Drzwi;DrzwiCORP;DC;5;
1;2;A15;Drzwi;DrzwiCORP;DC;5;
1;2;A16;Drzwi;DrzwiCORP;DC;5;
1;2;A17;Drzwi;DrzwiCORP;DC;5;
1;2;A18;Drzwi;DrzwiCORP;DC;5;
1;2;A19;Drzwi;DrzwiCORP;DC;5;
1;2;A20;Drzwi;DrzwiCORP;DC;5;
1;2;A21;Drzwi;DrzwiCORP;DC;5;
1;2;A22;Drzwi;DrzwiCORP;DC;5;
1;2;A23;Drzwi;DrzwiCORP;DC;5;
1;2;A24;Drzwi;DrzwiCORP;DC;5;
1;2;A25;Drzwi;DrzwiCORP;DC;5;
1;2;A26;Drzwi;DrzwiCORP;DC;5;
1;2;A27;Drzwi;DrzwiCORP;DC;5;
1;2;A28;Drzwi;DrzwiCORP;DC;5;
1;2;A29;Drzwi;DrzwiCORP;DC;5;
1;2;A30;Drzwi;DrzwiCORP;DC;5;
1;2;A31;Drzwi;DrzwiCORP;DC;5;
1;2;A32;Drzwi;DrzwiCORP;DC;5;
1;2;A33;Drzwi;DrzwiCORP;DC;5;
1;2;A34;Drzwi;DrzwiCORP;DC;5;
1;2;A35;Drzwi;DrzwiCORP;DC;5;
1;2;A36;Drzwi;DrzwiCORP;DC;5;
1;2;A37;Drzwi;DrzwiCORP;DC;5;
1;2;A38;Drzwi;DrzwiCORP;DC;5;
1;2;B1;Drzwi;DrzwiCORP;DC;5;
1;2;B2;Drzwi;DrzwiCORP;DC;5;
1;2;B3;Drzwi;DrzwiCORP;DC;5;
1;2;B4;Drzwi;DrzwiCORP;DC;5;
1;2;B5;Drzwi;DrzwiCORP;DC;5;
1;2;B6;Drzwi;DrzwiCORP;DC;5;
1;2;B7;Drzwi;DrzwiCORP;DC;5;
1;2;B8;Drzwi;DrzwiCORP;DC;5;
1;2;B9;Drzwi;DrzwiCORP;DC;5;
1;2;B10;Drzwi;DrzwiCORP;DC;5;
1;2;B11;Drzwi;DrzwiCORP;DC;5;
1;2;B12;Drzwi;DrzwiCORP;DC;5;
1;2;B13;Drzwi;DrzwiCORP;DC;5;
1;2;B14;Drzwi;DrzwiCORP;DC;5;
1;2;B15;Drzwi;DrzwiCORP;DC;5;
1;2;B16;Drzwi;DrzwiCORP;DC;5;
1;2;B17;Drzwi;DrzwiCORP;DC;5;
1;2;B18;Drzwi;DrzwiCORP;DC;5;
1;2;B19;Drzwi;DrzwiCORP;DC;5;
1;2;B20;Drzwi;DrzwiCORP;DC;5;
1;2;B21;Drzwi;DrzwiCORP;DC;5;
1;2;B22;Drzwi;DrzwiCORP;DC;5;
1;2;B23;Drzwi;DrzwiCORP;DC;5;
1;2;B24;Drzwi;DrzwiCORP;DC;5;
1;2;B25;Drzwi;DrzwiCORP;DC;5;
1;2;B26;Drzwi;DrzwiCORP;DC;5;
1;2;B27;Drzwi;DrzwiCORP;DC;5;
1;2;B28;Drzwi;DrzwiCORP;DC;5;
1;2;B29;Drzwi;DrzwiCORP;DC;5;
1;2;B30;Drzwi;DrzwiCORP;DC;5;
1;2;B31;Drzwi;DrzwiCORP;DC;5;
1;2;B32;Drzwi;DrzwiCORP;DC;5;
1;2;B33;Drzwi;DrzwiCORP;DC;5;
1;2;B34;Drzwi;DrzwiCORP;DC;5;
1;2;B35;Drzwi;DrzwiCORP;DC;5;
1;2;B36;Drzwi;DrzwiCORP;DC;5;
1;2;B37;Drzwi;DrzwiCORP;DC;5;
1;2;B38;Drzwi;DrzwiCORP;DC;5;
1;2;C1;Drzwi;DrzwiCORP;DC;5;
1;2;C2;Drzwi;DrzwiCORP;DC;5;
1;2;C3;Drzwi;DrzwiCORP;DC;5;
1;2;C4;Drzwi;DrzwiCORP;DC;5;
1;2;C5;Drzwi;DrzwiCORP;DC;5;
1;2;C6;Drzwi;DrzwiCORP;DC;5;
1;2;C7;Drzwi;DrzwiCORP;DC;5;
1;2;C8;Drzwi;DrzwiCORP;DC;5;
1;2;C9;Drzwi;DrzwiCORP;DC;5;
1;2;C10;Drzwi;DrzwiCORP;DC;5;
1;2;C11;Drzwi;DrzwiCORP;DC;5;
1;2;C12;Drzwi;DrzwiCORP;DC;5;
1;2;C13;Drzwi;DrzwiCORP;DC;5;
1;2;C14;Drzwi;DrzwiCORP;DC;5;
1;2;C15;Drzwi;DrzwiCORP;DC;5;
1;2;C16;Drzwi;DrzwiCORP;DC;5;
1;2;C17;Drzwi;DrzwiCORP;DC;5;
1;2;C18;Drzwi;DrzwiCORP;DC;5;
1;2;C19;Drzwi;DrzwiCORP;DC;5;
1;2;C20;Drzwi;DrzwiCORP;DC;5;
1;2;C21;Drzwi;DrzwiCORP;DC;5;
1;2;C22;Drzwi;DrzwiCORP;DC;5;
1;2;C23;Drzwi;DrzwiCORP;DC;5;
1;2;C24;Drzwi;DrzwiCORP;DC;5;
1;2;C25;Drzwi;DrzwiCORP;DC;5;
1;2;C26;Drzwi;DrzwiCORP;DC;5;
1;2;C27;Drzwi;DrzwiCORP;DC;5;
1;2;C28;Drzwi;DrzwiCORP;DC;5;
1;2;C29;Drzwi;DrzwiCORP;DC;5;
1;2;C30;Drzwi;DrzwiCORP;DC;5;
1;2;C31;Drzwi;DrzwiCORP;DC;5;
1;2;C32;Drzwi;DrzwiCORP;DC;5;
1;2;C33;Drzwi;DrzwiCORP;DC;5;
1;2;C34;Drzwi;DrzwiCORP;DC;5;
1;2;C35;Drzwi;DrzwiCORP;DC;5;
1;2;C36;Drzwi;DrzwiCORP;DC;5;
1;2;C37;Drzwi;DrzwiCORP;DC;5;
1;2;C38;Drzwi;DrzwiCORP;DC;5;
1;2;D1;Drzwi;DrzwiCorp;DC;5;
1;2;D2;Drzwi;DrzwiCorp;DC;5;
1;2;D3;Drzwi;DrzwiCorp;DC;5;
1;2;D4;Drzwi;DrzwiCorp;DC;5;
1;2;D5;Drzwi;DrzwiCorp;DC;5;
1;2;D6;Drzwi;DrzwiCorp;DC;5;
1;2;D7;Drzwi;DrzwiCorp;DC;5;
1;2;D8;Drzwi;DrzwiCorp;DC;5;
1;2;D9;Drzwi;DrzwiCorp;DC;5;
1;2;D10;Drzwi;DrzwiCorp;DC;5;
1;2;D11;Drzwi;DrzwiCorp;DC;5;
1;2;D12;Drzwi;DrzwiCorp;DC;5;
1;2;D13;Drzwi;DrzwiCorp;DC;5;
1;2;D14;Drzwi;DrzwiCorp;DC;5;
1;2;D15;Drzwi;DrzwiCorp;DC;5;
1;2;D16;Drzwi;DrzwiCorp;DC;5;
1;2;D17;Drzwi;DrzwiCorp;DC;5;
1;2;D18;Drzwi;DrzwiCorp;DC;5;
1;2;D19;Drzwi;DrzwiCorp;DC;5;
1;2;D20;Drzwi;DrzwiCorp;DC;5;
1;2;D21;Drzwi;DrzwiCorp;DC;5;
1;2;D22;Drzwi;DrzwiCorp;DC;5;
1;2;D23;Drzwi;DrzwiCorp;DC;5;
1;2;D24;Drzwi;DrzwiCorp;DC;5;
1;2;D25;Drzwi;DrzwiCorp;DC;5;
1;2;D26;Drzwi;DrzwiCorp;DC;5;
1;2;D27;Drzwi;DrzwiCorp;DC;5;
1;2;D28;Drzwi;DrzwiCorp;DC;5;
1;2;D29;Drzwi;DrzwiCorp;DC;5;
1;2;D30;Drzwi;DrzwiCorp;DC;5;
1;2;D31;Drzwi;DrzwiCorp;DC;5;
1;2;D32;Drzwi;DrzwiCorp;DC;5;
1;2;D33;Drzwi;DrzwiCorp;DC;5;
1;2;D34;Drzwi;DrzwiCorp;DC;5;
1;2;D35;Drzwi;DrzwiCorp;DC;5;
1;2;D36;Drzwi;DrzwiCorp;DC;5;
1;2;D37;Drzwi;DrzwiCorp;DC;5;
1;2;D38;Drzwi;DrzwiCorp;DC;5;
1;3;A1;Drzwi;DrzwiCORP;DC;5;
1;3;A2;Drzwi;DrzwiCORP;DC;5;
1;3;A3;Drzwi;DrzwiCORP;DC;5;
1;3;A4;Drzwi;DrzwiCORP;DC;5;
1;3;A5;Drzwi;DrzwiCORP;DC;5;
1;3;A6;Drzwi;DrzwiCORP;DC;5;
1;3;A7;Drzwi;DrzwiCORP;DC;5;
1;3;A8;Drzwi;DrzwiCORP;DC;5;
1;3;A9;Drzwi;DrzwiCORP;DC;5;
1;3;A10;Drzwi;DrzwiCORP;DC;5;
1;3;A11;Drzwi;DrzwiCORP;DC;5;
1;3;A12;Drzwi;DrzwiCORP;DC;5;
1;3;A13;Drzwi;DrzwiCORP;DC;5;
1;3;A14;Drzwi;DrzwiCORP;DC;5;
1;3;A15;Drzwi;DrzwiCORP;DC;5;
1;3;A16;Drzwi;DrzwiCORP;DC;5;
1;3;A17;Drzwi;DrzwiCORP;DC;5;
1;3;A18;Drzwi;DrzwiCORP;DC;5;
1;3;A19;Drzwi;DrzwiCORP;DC;5;
1;3;A20;Drzwi;DrzwiCORP;DC;5;
1;3;A21;Drzwi;DrzwiCORP;DC;5;
1;3;A22;Drzwi;DrzwiCORP;DC;5;
1;3;A23;Drzwi;DrzwiCORP;DC;5;
1;3;A24;Drzwi;DrzwiCORP;DC;5;
1;3;A25;Drzwi;DrzwiCORP;DC;5;
1;3;A26;Drzwi;DrzwiCORP;DC;5;
1;3;A27;Drzwi;DrzwiCORP;DC;5;
1;3;A28;Drzwi;DrzwiCORP;DC;5;
1;3;A29;Drzwi;DrzwiCORP;DC;5;
1;3;A30;Drzwi;DrzwiCORP;DC;5;
1;3;A31;Drzwi;DrzwiCORP;DC;5;
1;3;A32;Drzwi;DrzwiCORP;DC;5;
1;3;A33;Drzwi;DrzwiCORP;DC;5;
1;3;A34;Drzwi;DrzwiCORP;DC;5;
1;3;A35;Drzwi;DrzwiCORP;DC;5;
1;3;A36;Drzwi;DrzwiCORP;DC;5;
1;3;A37;Drzwi;DrzwiCORP;DC;5;
1;3;A38;Drzwi;DrzwiCORP;DC;5;
